2,0,2.9e-07
3,2,3.1e-07
4,5,3.6e-07
5,9,3.6e-07
6,14,5.6e-07
7,20,6.6e-07
8,27,5.8e-07
9,35,7.2e-07
10,44,8.5e-07
11,53,8.7e-07
12,64,1.07e-06
13,76,1.13e-06
14,89,1.27e-06
15,103,1.5e-06
16,118,1.55e-06
17,134,1.84e-06
18,151,2.12e-06
19,169,2.26e-06
20,187,2.14e-06
21,207,2.34e-06
22,228,2.53e-06
23,250,3.23e-06
24,273,3.36e-06
25,297,3.41e-06
26,322,2.91e-06
27,348,4.38e-06
28,375,3.95e-06
29,402,4.73e-06
30,431,5.25e-06
31,461,5.38e-06
32,492,5.75e-06
33,524,6.13e-06
34,556,6.55e-06
35,591,6.94e-06
36,625,7.3e-06
37,661,7.56e-06
38,698,8.27e-06
39,736,8.4e-06
40,775,9.4e-06
41,815,9.65e-06
42,856,1.023e-05
43,897,1.088e-05
44,941,1.123e-05
45,985,1.034e-05
46,1029,1.17e-05
47,1075,9.81e-06
48,1123,1.07e-05
49,1170,1.037e-05
50,1219,1.334e-05
51,1269,1.394e-05
52,1320,1.447e-05
53,1372,1.363e-05
54,1425,1.53e-05
55,1479,1.536e-05
56,1534,1.708e-05
57,1589,1.427e-05
58,1646,1.717e-05
59,1704,2.024e-05
60,1763,1.987e-05
61,1823,1.617e-05
62,1884,1.748e-05
63,1946,2.071e-05
64,2008,1.999e-05
65,2072,2.163e-05
66,2137,2.046e-05
67,2203,1.893e-05
68,2270,2.004e-05
69,2338,2.1e-05
70,2407,2.861e-05
71,2477,2.294e-05
72,2547,2.432e-05
73,2619,2.693e-05
74,2692,2.304e-05
75,2766,2.075e-05
76,2841,2.625e-05
77,2917,2.769e-05
78,2994,2.772e-05
79,3071,3.231e-05
80,3150,3.633e-05
81,3230,3.485e-05
82,3312,3.17e-05
83,3394,3.183e-05
84,3476,3.185e-05
85,3560,3.241e-05
86,3646,3.264e-05
87,3731,3.36e-05
88,3817,3.385e-05
89,3906,3.442e-05
90,3994,3.506e-05
91,4085,3.48e-05
92,4175,3.599e-05
93,4267,3.607e-05
94,4361,3.729e-05
95,4455,3.728e-05
96,4549,3.879e-05
97,4644,3.986e-05
98,4741,4e-05
99,4840,3.961e-05
100,4938,4.215e-05
101,5038,5.098e-05
102,5139,5.827e-05
103,5241,6.509e-05
104,5343,5.852e-05
105,5449,4.808e-05
106,5553,3.871e-05
107,5659,4.138e-05
108,5766,4.133e-05
109,5873,4.807e-05
110,5982,6.731e-05
111,6092,4.837e-05
112,6203,4.761e-05
113,6315,4.592e-05
114,6429,4.677e-05
115,6542,5.735e-05
116,6657,4.827e-05
117,6772,5.434e-05
118,6890,5.194e-05
119,7007,5.19e-05
120,7126,5.428e-05
121,7246,5.344e-05
122,7367,5.429e-05
123,7489,5.513e-05
124,7611,5.326e-05
125,7736,5.448e-05
126,7861,5.514e-05
127,7987,5.537e-05
128,8113,5.721e-05
129,8242,5.782e-05
130,8370,5.847e-05
131,8499,7.185e-05
132,8631,5.988e-05
133,8764,7.285e-05
134,8895,7.327e-05
135,9029,7.46e-05
136,9165,6.293e-05
137,9300,6.608e-05
138,9437,6.429e-05
139,9575,5.718e-05
140,9714,6.974e-05
141,9854,5.891e-05
142,9995,5.982e-05
143,10137,7.298e-05
144,10279,6.718e-05
145,10424,7.41e-05
146,10568,6.889e-05
147,10714,7.573e-05
148,10860,7.002e-05
149,11009,7.408e-05
150,11158,6.457e-05
151,11307,7.024e-05
152,11458,7.309e-05
153,11610,7.208e-05
154,11764,7.523e-05
155,11917,0.00011049
156,12072,0.00013202
157,12228,0.00012406
158,12385,7.542e-05
159,12544,9.108e-05
160,12703,0.00012699
161,12861,0.00014524
162,13022,8.705e-05
163,13184,8.785e-05
164,13348,8.257e-05
165,13512,8.402e-05
166,13676,8.421e-05
167,13841,9.435e-05
168,14009,8.701e-05
169,14176,9.049e-05
170,14346,8.963e-05
171,14516,8.831e-05
172,14687,9.3e-05
173,14859,8.776e-05
174,15031,8.934e-05
175,15204,9.004e-05
176,15380,9.093e-05
177,15555,0.00010783
178,15733,9.294e-05
179,15911,9.515e-05
180,16089,0.00010635
181,16270,0.00010181
182,16450,0.0001032
183,16631,0.00010358
184,16816,0.00010342
185,16998,0.00011676
186,17184,0.000104
187,17370,0.0001053
188,17557,0.00010677
189,17745,0.00010738
190,17934,0.00010777
191,18124,0.00010805
192,18314,0.00011236
193,18506,0.00011492
194,18699,0.0001164
195,18894,0.00011686
196,19088,0.00011982
197,19284,0.00013004
198,19481,0.00012139
199,19678,0.00012133
200,19877,0.00012656
201,20077,0.00012908
202,20278,0.00013752
203,20480,0.00012829
204,20683,0.00013148
205,20887,0.00012949
206,21092,0.00012831
207,21298,0.00012948
208,21505,0.00013132
209,21712,0.00013985
210,21921,0.00014114
211,22132,0.00014265
212,22342,0.00014812
213,22555,0.00013775
214,22767,0.00013891
215,22981,0.00014351
216,23195,0.00014056
217,23412,0.00015144
218,23629,0.00014129
219,23846,0.00016238
220,24065,0.00015609
221,24286,0.00014719
222,24507,0.00014549
223,24728,0.00014051
224,24951,0.00014127
225,25174,0.0001412
226,25401,0.00014256
227,25626,0.00014396
228,25852,0.00014471
229,26080,0.000146
230,26309,0.00014726
231,26539,0.0001484
232,26771,0.00015008
233,27001,0.00014993
234,27235,0.00014869
235,27469,0.00014969
236,27704,0.00015017
237,27940,0.00015052
238,28176,0.00015197
239,28415,0.00015378
240,28654,0.00015565
241,28893,0.0001565
242,29134,0.00015814
243,29376,0.00016052
244,29618,0.0001649
245,29863,0.00017287
246,30106,0.00016689
247,30353,0.00017129
248,30600,0.00020462
249,30849,0.00019667
250,31096,0.00018974
251,31347,0.00018053
252,31599,0.00018345
253,31850,0.00018312
254,32102,0.00018415
255,32355,0.00018824
256,32611,0.0001874
257,32866,0.00018885
258,33123,0.00019713
259,33383,0.00021129
260,33642,0.00021659
261,33901,0.00021101
262,34161,0.00021137
263,34423,0.00021605
264,34686,0.00022208
265,34949,0.00024986
266,35215,0.00028036
267,35481,0.00025998
268,35748,0.00023988
269,36016,0.00024485
270,36285,0.000225
271,36554,0.00022395
272,36826,0.00023069
273,37098,0.00021306
274,37370,0.00021358
275,37643,0.00021284
276,37919,0.00021197
277,38195,0.00021838
278,38473,0.00021741
279,38749,0.00021695
280,39029,0.00022927
281,39308,0.00023781
282,39590,0.0002985
283,39872,0.00030776
284,40153,0.00024452
285,40437,0.00028564
286,40722,0.00027646
287,41009,0.00025979
288,41296,0.00023667
289,41584,0.00023835
290,41872,0.00023788
291,42164,0.0002423
292,42453,0.00023668
293,42745,0.00024139
294,43037,0.00024953
295,43332,0.00024951
296,43626,0.00025142
297,43924,0.00024609
298,44221,0.00025624
299,44516,0.00027526
300,44816,0.00027599
301,45115,0.00027189
302,45418,0.00027253
303,45720,0.00026721
304,46022,0.0002541
305,46326,0.00025913
306,46630,0.00026402
307,46937,0.0002652
308,47243,0.00026653
309,47552,0.00026708
310,47861,0.00026359
311,48169,0.00027291
312,48482,0.00027382
313,48793,0.00027067
314,49106,0.00027469
315,49420,0.00027693
316,49735,0.0002693
317,50050,0.00027352
318,50367,0.00027392
319,50685,0.00027371
320,51004,0.00027964
321,51324,0.0002801
322,51645,0.00032001
323,51967,0.0002975
324,52288,0.00029437
325,52614,0.00030411
326,52938,0.00032033
327,53265,0.00038999
328,53592,0.00032248
329,53919,0.00031477
330,54249,0.00031015
331,54578,0.00030802
332,54908,0.00030818
333,55240,0.00030491
334,55573,0.00030665
335,55908,0.00031672
336,56241,0.00031315
337,56578,0.00031284
338,56915,0.0003202
339,57255,0.00036361
340,57592,0.00032976
341,57932,0.00032923
342,58272,0.00033
343,58614,0.00033744
344,58957,0.00043638
345,59302,0.0003968
346,59645,0.00033829
347,59992,0.00047942
348,60339,0.00060205
349,60687,0.00043337
350,61035,0.00035205
351,61386,0.00034714
352,61736,0.00034888
353,62089,0.00034462
354,62441,0.00033981
355,62795,0.00037694
356,63151,0.00033696
357,63506,0.00034483
358,63864,0.00034327
359,64220,0.00040555
360,64580,0.00034482
361,64939,0.00035694
362,65298,0.00035105
363,65664,0.00034938
364,66025,0.0003533
365,66389,0.00038311
366,66755,0.0004154
367,67118,0.00037352
368,67489,0.00040457
369,67856,0.00049068
370,68223,0.00041817
371,68592,0.00040391
372,68965,0.00039207
373,69335,0.00038525
374,69709,0.00050037
375,70084,0.00038358
376,70458,0.00039976
377,70833,0.00040312
378,71210,0.00045818
379,71589,0.00044308
380,71968,0.0004273
381,72349,0.0004119
382,72728,0.00041698
383,73109,0.0004184
384,73492,0.00050921
385,73877,0.00048569
386,74262,0.00047549
387,74646,0.00051544
388,75032,0.00046382
389,75422,0.00045398
390,75812,0.00042464
391,76200,0.00041139
392,76591,0.00042269
393,76985,0.00041646
394,77377,0.00041088
395,77771,0.00042842
396,78166,0.00041802
397,78560,0.00056709
398,78957,0.00047748
399,79356,0.00047087
400,79755,0.00044217
401,80154,0.00044052
402,80556,0.00048051
403,80959,0.00047252
404,81361,0.00045617
405,81765,0.00047083
406,82170,0.00054245
407,82575,0.00051163
408,82983,0.00048641
409,83390,0.00048627
410,83800,0.00045861
411,84207,0.00048494
412,84619,0.00050863
413,85030,0.00046209
414,85444,0.00052907
415,85858,0.00045451
416,86274,0.00047743
417,86689,0.00048965
418,87106,0.00047765
419,87524,0.00048966
420,87943,0.00057437
421,88364,0.00050849
422,88784,0.00050967
423,89205,0.00048874
424,89628,0.00049117
425,90052,0.00053384
426,90477,0.00053878
427,90903,0.00050985
428,91331,0.00050929
429,91758,0.00050194
430,92188,0.00050253
431,92617,0.00051914
432,93047,0.00051801
433,93480,0.00064453
434,93912,0.00085724
435,94347,0.00057244
436,94781,0.0005493
437,95218,0.00051968
438,95653,0.00051635
439,96091,0.0005267
440,96531,0.0005352
441,96972,0.00059189
442,97410,0.00064333
443,97854,0.00057069
444,98297,0.00056629
445,98742,0.00068448
446,99184,0.00054392
447,99632,0.00054239
448,100077,0.00058856
449,100526,0.00062309
450,100975,0.00057154
451,101425,0.00057417
452,101876,0.00068991
453,102326,0.00071948
454,102780,0.00092666
455,103235,0.0005551
456,103690,0.00054886
457,104146,0.00053466
458,104603,0.00053911
459,105059,0.00056869
460,105520,0.00055797
461,105979,0.00059247
462,106438,0.00057943
463,106901,0.00059815
464,107364,0.00058233
465,107829,0.00070568
466,108291,0.00084573
467,108758,0.00084125
468,109225,0.00072057
469,109695,0.00060828
470,110162,0.00060088
471,110634,0.00062495
472,111103,0.00062791
473,111574,0.00070858
474,112046,0.00063849
475,112522,0.00061118
476,112997,0.0006068
477,113473,0.00065431
478,113949,0.00069329
479,114427,0.0010774
480,114907,0.00061495
481,115387,0.00061625
482,115868,0.00061405
483,116349,0.00061959
484,116833,0.00062262
485,117317,0.00068134
486,117801,0.00063367
487,118286,0.00064872
488,118771,0.00067816
489,119261,0.00065806
490,119750,0.00068034
491,120239,0.00072145
492,120732,0.00080859
493,121223,0.00073885
494,121717,0.00068972
495,122209,0.00067998
496,122705,0.00072383
497,123199,0.00080176
498,123698,0.00075821
499,124196,0.00087655
500,124695,0.00072181
501,125195,0.00078596
502,125696,0.00073095
503,126195,0.00069375
504,126700,0.00066855
505,127205,0.0006717
506,127709,0.00067273
507,128215,0.00076191
508,128721,0.00069383
509,129229,0.00068388
510,129738,0.00070776
511,130248,0.00075141
512,130759,0.00073682
513,131271,0.00071193
514,131783,0.00089419
515,132298,0.00084373
516,132813,0.00124479
517,133327,0.00078393
518,133845,0.00074124
519,134363,0.00084998
520,134881,0.00081334
521,135402,0.0011559
522,135923,0.00074474
523,136445,0.00073906
524,136967,0.00074673
525,137492,0.00075793
526,138016,0.0008311
527,138543,0.00078616
528,139068,0.00075399
529,139597,0.00075811
530,140125,0.00075556
531,140656,0.0007745
532,141187,0.00075926
533,141718,0.00074796
534,142252,0.00094679
535,142786,0.00121853
536,143321,0.00075783
537,143857,0.00075037
538,144392,0.00074757
539,144931,0.00079522
540,145470,0.00079607
541,146009,0.00083291
542,146550,0.00082249
543,147093,0.00098052
544,147635,0.00123899
545,148179,0.00089685
546,148725,0.00080775
547,149270,0.00080369
548,149817,0.0007939
549,150365,0.00088349
550,150914,0.00085421
551,151463,0.00081972
552,152014,0.00082359
553,152565,0.00082726
554,153119,0.0008232
555,153675,0.00082378
556,154227,0.00083638
557,154783,0.00083563
558,155341,0.00096801
559,155898,0.00089386
560,156456,0.00083284
561,157020,0.00081853
562,157578,0.00088073
563,158139,0.0008519
564,158701,0.00084109
565,159267,0.00085019
566,159832,0.00085607
567,160397,0.00090516
568,160966,0.00089963
569,161531,0.00087737
570,162101,0.00084813
571,162671,0.00085473
572,163242,0.00085189
573,163813,0.00085947
574,164387,0.00086141
575,164961,0.00086774
